subject,condition,subset,m_used,K_last,R2_at_Klast,K70,K70_norm,K70_cens,K70_norm_cens,attained_70,K75,K75_norm,K75_cens,K75_norm_cens,attained_75,K90,K90_norm,K90_cens,K90_norm_cens,attained_90,R2_K1,R2_K4,R2_K9,R2_K16,R2_K25,R2_K36,R2_K49
010215,EO,ALL59,59,59,1.0,14,0.23728813559322035,59,1.0,1,17,0.288135593220339,59,1.0,1,30,0.5084745762711864,59,1.0,1,0.0643027463188682,0.17562058380605744,0.41002833584038484,0.7291674822344857,0.8637504490929314,0.9212374057270037,0.9818882131261684
010218,EO,ALL59,59,59,1.0,10,0.1694915254237288,59,1.0,1,13,0.22033898305084745,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.019189585694468853,0.43484749723250027,0.6978574611561189,0.7808032678316655,0.9299061346793899,0.96633461940724,0.9907550806917237
010219,EO,ALL59,55,55,1.0,30,0.5454545454545454,55,1.0,1,38,0.6909090909090909,55,1.0,1,48,0.8727272727272727,55,1.0,1,0.01053381105835876,0.3118045756954499,0.3892359695875972,0.5328462643897793,0.6517230951807027,0.7387660166313404,0.9082805221169521
010220,EO,ALL59,58,58,1.0,4,0.06896551724137931,58,1.0,1,7,0.1206896551724138,58,1.0,1,16,0.27586206896551724,58,1.0,1,0.3730444419363376,0.7227237571561326,0.7809448205405878,0.9059661895763546,0.9308115661190574,0.9622973580674067,0.9908335691463162
010222,EO,ALL59,59,59,1.0,18,0.3050847457627119,59,1.0,1,21,0.3559322033898305,59,1.0,1,41,0.6949152542372882,59,1.0,1,0.26520147719856374,0.5417261658041439,0.5850000242492455,0.6849062634180902,0.8201674206098845,0.8855241372959802,0.9328405017852652
010223,EO,ALL59,59,59,1.0,10,0.1694915254237288,59,1.0,1,11,0.1864406779661017,59,1.0,1,27,0.4576271186440678,59,1.0,1,0.059930424617852744,0.3896004136943108,0.6955622170991855,0.8290330974845995,0.8825299367806411,0.942960714003147,0.9732012681381281
010224,EO,ALL59,59,59,1.0,21,0.3559322033898305,59,1.0,1,22,0.3728813559322034,59,1.0,1,43,0.7288135593220338,59,1.0,1,0.007419925014704454,0.48980686693766184,0.5608854591162444,0.6520243853697608,0.7867418863910947,0.8310222782351346,0.9545256244855204
010226,EO,ALL59,58,58,1.0,5,0.08620689655172414,58,1.0,1,6,0.10344827586206896,58,1.0,1,19,0.3275862068965517,58,1.0,1,0.07452638752569599,0.6873752821983464,0.7679119417539649,0.8800777515607755,0.9597772488024673,0.9770217101274125,0.9966223749797465
010227,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,9,0.15254237288135594,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.2551118065089755,0.5732259854452103,0.7500966785949293,0.8164451019074773,0.9128020538727419,0.9530840164076827,0.9782995618656604
010228,EO,ALL59,58,58,1.0,15,0.25862068965517243,58,1.0,1,17,0.29310344827586204,58,1.0,1,25,0.43103448275862066,58,1.0,1,0.1334601698710642,0.2769399558603705,0.5558076964055559,0.7383926815482738,0.9172762224382714,0.9658912219153636,0.9825979069187164
010230,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,9,0.15254237288135594,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.4582569012373646,0.6286160413875186,0.7721646951779059,0.8403085576094119,0.9334939860276914,0.9681717750238852,0.9919225725743093
010231,EO,ALL59,58,58,1.0,19,0.3275862068965517,58,1.0,1,20,0.3448275862068966,58,1.0,1,34,0.5862068965517241,58,1.0,1,0.07665244446998426,0.2773260956017827,0.4915758143145617,0.6531671428475433,0.8383814130348575,0.9162888955780314,0.9804114799429953
010232,EO,ALL59,57,57,1.0,8,0.14035087719298245,57,1.0,1,10,0.17543859649122806,57,1.0,1,18,0.3157894736842105,57,1.0,1,0.02278801444695706,0.4867491988532976,0.7185390005320312,0.8390735801577754,0.9513801668584878,0.9749447632051597,0.9918466237041782
010233,EO,ALL59,59,59,1.0,10,0.1694915254237288,59,1.0,1,15,0.2542372881355932,59,1.0,1,24,0.4067796610169492,59,1.0,1,0.06743354137514657,0.4508172886008909,0.6971930374612648,0.7882080106150161,0.9167612094517908,0.9636449142453767,0.9904376350024485
010234,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,9,0.15254237288135594,59,1.0,1,30,0.5084745762711864,59,1.0,1,0.5308310235197745,0.5762828499133653,0.755355610480987,0.8067849806462386,0.8842523932763809,0.9460022519899621,0.9815769837976682
010236,EO,ALL59,59,59,1.0,11,0.1864406779661017,59,1.0,1,14,0.23728813559322035,59,1.0,1,30,0.5084745762711864,59,1.0,1,0.05354269823882881,0.46122323536223303,0.6732474132706665,0.8377211420106757,0.8899751655649771,0.9319803772080775,0.9765006716506773
010238,EO,ALL59,59,59,1.0,27,0.4576271186440678,59,1.0,1,27,0.4576271186440678,59,1.0,1,48,0.8135593220338984,59,1.0,1,0.005576804399654143,0.21063258278610397,0.45668536719180963,0.5936996892414879,0.6865935891033706,0.7713834459387424,0.9236115616155193
010239,EO,ALL59,57,57,1.0,20,0.3508771929824561,57,1.0,1,27,0.47368421052631576,57,1.0,1,41,0.7192982456140351,57,1.0,1,0.19021868049830962,0.29769130346303657,0.5319098939789622,0.6282508874814401,0.7453872960613737,0.8745638554337029,0.9708472472642178
010240,EO,ALL59,58,58,1.0,8,0.13793103448275862,58,1.0,1,10,0.1724137931034483,58,1.0,1,20,0.3448275862068966,58,1.0,1,0.11585294439483827,0.5307917855122962,0.7285164020557398,0.8663514483313595,0.9328856381306315,0.9630863212731505,0.9884159305990665
010241,EO,ALL59,58,58,1.0,16,0.27586206896551724,58,1.0,1,18,0.3103448275862069,58,1.0,1,27,0.46551724137931033,58,1.0,1,0.07721073760358468,0.3484307673703111,0.5484098189174315,0.7177437503416977,0.8917780284910618,0.9455723442636359,0.9839252792474582
010242,EO,ALL59,57,57,1.0,9,0.15789473684210525,57,1.0,1,9,0.15789473684210525,57,1.0,1,33,0.5789473684210527,57,1.0,1,0.1276030874607221,0.45336697727163017,0.7517811639127558,0.8163804213642334,0.8901554646328712,0.9234606893542731,0.9801672750049638
010243,EO,ALL59,59,59,1.0,9,0.15254237288135594,59,1.0,1,12,0.2033898305084746,59,1.0,1,30,0.5084745762711864,59,1.0,1,0.1788142702220755,0.45632451609345726,0.7129217737087581,0.8040037818649659,0.8794086208080893,0.9132928416170594,0.9527213297817885
010244,EO,ALL59,57,57,1.0,15,0.2631578947368421,57,1.0,1,18,0.3157894736842105,57,1.0,1,34,0.5964912280701754,57,1.0,1,0.13930866001828782,0.2028219119223208,0.5502185717133137,0.7136310778153351,0.8417082065369782,0.9140545891880074,0.9744030799386046
010245,EO,ALL59,57,57,1.0,16,0.2807017543859649,57,1.0,1,17,0.2982456140350877,57,1.0,1,42,0.7368421052631579,57,1.0,1,0.13049998194407814,0.5156405730634442,0.5679352913009302,0.7396192399840704,0.820586350586072,0.8832028393905282,0.9694753976030113
010246,EO,ALL59,59,59,1.0,5,0.0847457627118644,59,1.0,1,5,0.0847457627118644,59,1.0,1,10,0.1694915254237288,59,1.0,1,0.5022273668988341,0.6525432167053199,0.8886363605413266,0.9324422441303861,0.9674680369225109,0.9903274999975057,0.9974722942550742
010247,EO,ALL59,59,59,1.0,5,0.0847457627118644,59,1.0,1,7,0.11864406779661017,59,1.0,1,22,0.3728813559322034,59,1.0,1,0.1849035815609958,0.670526407890671,0.778799117060652,0.8543625131070091,0.9311083547155631,0.9616674079736217,0.9859555417400038
010248,EO,ALL59,59,59,1.0,9,0.15254237288135594,59,1.0,1,11,0.1864406779661017,59,1.0,1,26,0.4406779661016949,59,1.0,1,0.2731599898779323,0.5305562004782067,0.7275280048771403,0.8166722875820537,0.8996118614756039,0.9607485216356244,0.9852370167224256
010249,EO,ALL59,58,58,1.0,18,0.3103448275862069,58,1.0,1,19,0.3275862068965517,58,1.0,1,33,0.5689655172413793,58,1.0,1,0.012796417017897832,0.34119576493665876,0.563214610046991,0.6637107475327512,0.8671079112758535,0.9157053484483232,0.9680450741129157
010250,EO,ALL59,59,59,1.0,9,0.15254237288135594,59,1.0,1,15,0.2542372881355932,59,1.0,1,36,0.6101694915254238,59,1.0,1,0.2075482432039398,0.5715336143492692,0.7172746317916314,0.7867177473137573,0.8680987330825021,0.9032341931180642,0.969670243813757
010251,EO,ALL59,59,59,1.0,21,0.3559322033898305,59,1.0,1,22,0.3728813559322034,59,1.0,1,36,0.6101694915254238,59,1.0,1,0.07549347688220615,0.2791424144145275,0.4422597687550466,0.6483908268486779,0.8270010704156706,0.9007697018021852,0.9452189583415703
010252,EO,ALL59,59,59,1.0,15,0.2542372881355932,59,1.0,1,19,0.3220338983050847,59,1.0,1,37,0.6271186440677966,59,1.0,1,0.30667124897625875,0.5126623428880818,0.5976160892800985,0.7290713558426402,0.8343563235507508,0.8998666045945568,0.9832964029695553
010254,EO,ALL59,59,59,1.0,38,0.6440677966101694,59,1.0,1,41,0.6949152542372882,59,1.0,1,53,0.8983050847457628,59,1.0,1,0.005044732449621389,0.13516063227349978,0.32651536825130645,0.41839317481809896,0.6009950355850445,0.6902678986874097,0.8767217297130471
010255,EO,ALL59,59,59,1.0,15,0.2542372881355932,59,1.0,1,17,0.288135593220339,59,1.0,1,32,0.5423728813559322,59,1.0,1,0.09263498494899591,0.49417829111965383,0.6311348947018357,0.7431245255383722,0.8451646979295633,0.9306275370732873,0.9805293684462731
010256,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,14,0.23728813559322035,59,1.0,1,24,0.4067796610169492,59,1.0,1,0.2303018092066493,0.5377055439715518,0.6234522077874872,0.7752574989839918,0.9055088545284833,0.953272235451177,0.9826551812993307
010257,EO,ALL59,58,58,1.0,21,0.3620689655172414,58,1.0,1,28,0.4827586206896552,58,1.0,1,49,0.8448275862068966,58,1.0,1,0.04659065443370374,0.24744618578973498,0.4992220114718159,0.5823703562531244,0.7143535034235845,0.8238919044898163,0.9004319198830409
010258,EO,ALL59,56,56,1.0,10,0.17857142857142858,56,1.0,1,13,0.23214285714285715,56,1.0,1,24,0.42857142857142855,56,1.0,1,0.03231334779641954,0.5701292610896536,0.6863064673759617,0.8645604157033746,0.9045507022075508,0.9313949968416658,0.9873995058865634
010260,EO,ALL59,58,58,1.0,10,0.1724137931034483,58,1.0,1,12,0.20689655172413793,58,1.0,1,23,0.39655172413793105,58,1.0,1,0.23321615256600667,0.4256967893626282,0.6942230118695248,0.7865580523913595,0.9377835246615396,0.9620253631328828,0.9927910909390366
010261,EO,ALL59,56,56,1.0,14,0.25,56,1.0,1,19,0.3392857142857143,56,1.0,1,34,0.6071428571428571,56,1.0,1,0.3107897097909854,0.3642460184498999,0.5129971467720212,0.7183055614326594,0.8264531757371696,0.9140996722062609,0.9818393180991483
010262,EO,ALL59,57,57,1.0,10,0.17543859649122806,57,1.0,1,14,0.24561403508771928,57,1.0,1,28,0.49122807017543857,57,1.0,1,0.3781252543392923,0.6065329199031558,0.6963393720489129,0.8005009832982377,0.8820664970617197,0.9600383898089808,0.9900517038900377
010263,EO,ALL59,58,58,1.0,17,0.29310344827586204,58,1.0,1,19,0.3275862068965517,58,1.0,1,30,0.5172413793103449,58,1.0,1,0.08280219714507825,0.2440333022335331,0.5886288150313154,0.659472291698399,0.8480194906695254,0.9478170715725105,0.9913083624908613
010264,EO,ALL59,59,59,1.0,19,0.3220338983050847,59,1.0,1,27,0.4576271186440678,59,1.0,1,43,0.7288135593220338,59,1.0,1,0.004274915822796553,0.2835548037065337,0.5193776558977766,0.6786491202141448,0.7231248949012556,0.7894753908920348,0.9230633087561926
010265,EO,ALL59,58,58,1.0,9,0.15517241379310345,58,1.0,1,11,0.1896551724137931,58,1.0,1,23,0.39655172413793105,58,1.0,1,0.22989127332299927,0.5367239537359918,0.7398221680875057,0.8687199000549364,0.9179834151411997,0.9624373102966731,0.9900862154216407
010266,EO,ALL59,58,58,1.0,18,0.3103448275862069,58,1.0,1,22,0.3793103448275862,58,1.0,1,41,0.7068965517241379,58,1.0,1,0.119428682432504,0.4093046405162829,0.614089261723723,0.695880933322424,0.7673534080017017,0.8100549447385224,0.9661574610753224
010267,EO,ALL59,58,58,1.0,14,0.2413793103448276,58,1.0,1,21,0.3620689655172414,58,1.0,1,27,0.46551724137931033,58,1.0,1,0.349183826993343,0.5335272994276667,0.6348430056437209,0.7157908945289416,0.8785249498499749,0.9572603088962434,0.9913840705231607
010268,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,10,0.1694915254237288,59,1.0,1,25,0.423728813559322,59,1.0,1,0.05291906418546586,0.3653536833453125,0.7348841319637895,0.7961182920096771,0.9009690715025728,0.9421276819160758,0.9651865734670149
010269,EO,ALL59,59,59,1.0,11,0.1864406779661017,59,1.0,1,16,0.2711864406779661,59,1.0,1,26,0.4406779661016949,59,1.0,1,0.1436497489858896,0.24436457111751786,0.6625623425294345,0.7568340212930602,0.8859303975143781,0.9590871310469765,0.9828483345840602
010270,EO,ALL59,58,58,1.0,32,0.5517241379310345,58,1.0,1,37,0.6379310344827587,58,1.0,1,50,0.8620689655172413,58,1.0,1,0.01447517547986757,0.16352204150122296,0.3023956287301561,0.4304640511290658,0.6254076650692835,0.7496780869666804,0.8957616910158481
010271,EO,ALL59,56,56,1.0,24,0.42857142857142855,56,1.0,1,31,0.5535714285714286,56,1.0,1,45,0.8035714285714286,56,1.0,1,0.1041919827075886,0.3199459782484877,0.5397357862907307,0.6001675073345468,0.7128498161460122,0.777635457613622,0.9252869458219877
010272,EO,ALL59,58,58,1.0,17,0.29310344827586204,58,1.0,1,18,0.3103448275862069,58,1.0,1,45,0.7758620689655172,58,1.0,1,0.05889169333582676,0.3389035485954643,0.6764386885434366,0.696627834875041,0.8234651313749081,0.8604088398804919,0.9119746874879003
010273,EO,ALL59,59,59,1.0,14,0.23728813559322035,59,1.0,1,15,0.2542372881355932,59,1.0,1,38,0.6440677966101694,59,1.0,1,0.00514737007825743,0.5159426562956233,0.5670883509262478,0.7613475906813969,0.8329068557386294,0.8980584297431219,0.9688952534310803
010274,EO,ALL59,58,58,1.0,25,0.43103448275862066,58,1.0,1,30,0.5172413793103449,58,1.0,1,41,0.7068965517241379,58,1.0,1,0.0747434763790671,0.25367159658466815,0.46609867802193095,0.554816018881005,0.7052177630661546,0.8559891796882885,0.9375294976306239
010275,EO,ALL59,58,58,1.0,19,0.3275862068965517,58,1.0,1,21,0.3620689655172414,58,1.0,1,41,0.7068965517241379,58,1.0,1,0.005183308561012252,0.4484233076342054,0.5851792942133061,0.6720230165970829,0.7751674188391828,0.8453061222414164,0.9541497411803046
010276,EO,ALL59,59,59,1.0,21,0.3559322033898305,59,1.0,1,21,0.3559322033898305,59,1.0,1,35,0.5932203389830508,59,1.0,1,0.06627676970007308,0.30315247308188187,0.38468438049373765,0.5301398386706689,0.8588044328003899,0.9061726683884902,0.9430104825293613
010277,EO,ALL59,59,59,1.0,9,0.15254237288135594,59,1.0,1,11,0.1864406779661017,59,1.0,1,26,0.4406779661016949,59,1.0,1,0.13550400195804194,0.5585995726060321,0.7287467139134846,0.8454676745164325,0.8973788646222578,0.9359003672258089,0.9740794301833261
010283,EO,ALL59,59,59,1.0,15,0.2542372881355932,59,1.0,1,16,0.2711864406779661,59,1.0,1,31,0.5254237288135594,59,1.0,1,0.04012644549211677,0.339554689263882,0.6274617352837807,0.7812449597060473,0.8606729272925605,0.921133951236472,0.978862664216244
010284,EO,ALL59,58,58,1.0,5,0.08620689655172414,58,1.0,1,5,0.08620689655172414,58,1.0,1,18,0.3103448275862069,58,1.0,1,0.3212149923878882,0.6084561508301136,0.8297516366058608,0.871098997712746,0.9548344032147436,0.9823912191093452,0.9957325523067866
010286,EO,ALL59,57,57,1.0,26,0.45614035087719296,57,1.0,1,33,0.5789473684210527,57,1.0,1,47,0.8245614035087719,57,1.0,1,0.04413690606836543,0.3077918310363364,0.39231310063403846,0.5386478989470795,0.6873897423211087,0.760822218038306,0.9337122368663332
010287,EO,ALL59,58,58,1.0,10,0.1724137931034483,58,1.0,1,11,0.1896551724137931,58,1.0,1,21,0.3620689655172414,58,1.0,1,0.03175774975524555,0.4340072102656685,0.654689706069224,0.8269268218365378,0.9365896515438267,0.9660740988749854,0.9906266727486787
010288,EO,ALL59,59,59,1.0,5,0.0847457627118644,59,1.0,1,8,0.13559322033898305,59,1.0,1,21,0.3559322033898305,59,1.0,1,0.43154971501275524,0.5986840461447408,0.8352601595592931,0.8760012578305527,0.9090580689818405,0.9538883098261224,0.988377980207188
010289,EO,ALL59,59,59,1.0,20,0.3389830508474576,59,1.0,1,24,0.4067796610169492,59,1.0,1,32,0.5423728813559322,59,1.0,1,0.020163254501711476,0.08841886497349927,0.29707774889713046,0.6016053073792029,0.8585615490464689,0.9412353380728804,0.9830423221390244
010290,EO,ALL59,56,56,1.0,6,0.10714285714285714,56,1.0,1,11,0.19642857142857142,56,1.0,1,18,0.32142857142857145,56,1.0,1,0.360099669504153,0.6378246370436071,0.7295529991217635,0.8869489879833933,0.9276882959535777,0.9641861919280239,0.9890778283601668
010291,EO,ALL59,55,55,1.0,18,0.32727272727272727,55,1.0,1,19,0.34545454545454546,55,1.0,1,44,0.8,55,1.0,1,0.001897141454630233,0.37209555680030076,0.4976121079233928,0.6693251214044237,0.7701937890875152,0.8166634263194243,0.9181692741375784
010292,EO,ALL59,59,59,1.0,13,0.22033898305084745,59,1.0,1,15,0.2542372881355932,59,1.0,1,28,0.4745762711864407,59,1.0,1,0.14109842949532184,0.49592983897549414,0.5737006545702028,0.7573255160602679,0.8725207944491554,0.9378308028583466,0.9746965512348016
010294,EO,ALL59,59,59,1.0,17,0.288135593220339,59,1.0,1,20,0.3389830508474576,59,1.0,1,41,0.6949152542372882,59,1.0,1,0.038046981282669784,0.2914777988648391,0.5588257881002935,0.69575201770744,0.7770094969959677,0.8583826307474252,0.9224619826346238
010295,EO,ALL59,59,59,1.0,13,0.22033898305084745,59,1.0,1,14,0.23728813559322035,59,1.0,1,32,0.5423728813559322,59,1.0,1,0.05636915086737556,0.12551982916322857,0.5904423362417105,0.7858505522178868,0.8715977263968081,0.9610483641825187,0.9741681770772762
010296,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,15,0.2542372881355932,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.25607261703002066,0.44649794753397515,0.6536571017885854,0.767430870655031,0.9125327856910219,0.9473288289449825,0.9795671201062696
010297,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,16,0.2711864406779661,59,1.0,1,30,0.5084745762711864,59,1.0,1,0.0806415004181175,0.42767341539987586,0.6227215776777894,0.7598028356723772,0.8743873402704994,0.9317623893753186,0.9742035947182005
010298,EO,ALL59,59,59,1.0,9,0.15254237288135594,59,1.0,1,12,0.2033898305084746,59,1.0,1,17,0.288135593220339,59,1.0,1,0.21009280686162715,0.4627802891156216,0.7186501469499803,0.8996431519184904,0.9317772915081902,0.9638895814532542,0.9919042716417998
010299,EO,ALL59,59,59,1.0,6,0.1016949152542373,59,1.0,1,9,0.15254237288135594,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.060281910239938126,0.6537360068341418,0.7546039485691333,0.8263851725727203,0.9158504949346865,0.972732023601684,0.9963569458176024
010300,EO,ALL59,59,59,1.0,16,0.2711864406779661,59,1.0,1,18,0.3050847457627119,59,1.0,1,29,0.4915254237288136,59,1.0,1,0.13040618093347348,0.38434217563473266,0.5234829680179902,0.7067711361395549,0.8733963276667587,0.9416359029128893,0.976901454254774
010301,EO,ALL59,59,59,1.0,15,0.2542372881355932,59,1.0,1,18,0.3050847457627119,59,1.0,1,36,0.6101694915254238,59,1.0,1,0.15886097316084066,0.3463034538105828,0.5786854266917026,0.7082248742063367,0.8282121938715438,0.9558204314077969,0.9864152845369144
010302,EO,ALL59,58,58,1.0,27,0.46551724137931033,58,1.0,1,30,0.5172413793103449,58,1.0,1,48,0.8275862068965517,58,1.0,1,0.005398295620883373,0.2857786265654239,0.33510929713136506,0.47154217378288477,0.6559400278024649,0.8006590847734042,0.9107024854998924
010303,EO,ALL59,58,58,1.0,18,0.3103448275862069,58,1.0,1,23,0.39655172413793105,58,1.0,1,42,0.7241379310344828,58,1.0,1,0.08843263408574305,0.4702271307914296,0.601156409616676,0.654615797018168,0.7625675840137858,0.8287179406372189,0.9569889133426163
010304,EO,ALL59,59,59,1.0,6,0.1016949152542373,59,1.0,1,9,0.15254237288135594,59,1.0,1,22,0.3728813559322034,59,1.0,1,0.3120352098428496,0.5473246157852215,0.7624028269946873,0.8589519968019476,0.9261479604001597,0.9568931945011413,0.9838034185381291
010305,EO,ALL59,57,57,1.0,13,0.22807017543859648,57,1.0,1,17,0.2982456140350877,57,1.0,1,25,0.43859649122807015,57,1.0,1,0.3434802551817552,0.47548824385669736,0.6520279454846285,0.7425137453151607,0.9062458405438797,0.9478780627814942,0.9822213838927386
010306,EO,ALL59,59,59,1.0,7,0.11864406779661017,59,1.0,1,7,0.11864406779661017,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.006478415492940784,0.5311468470199794,0.8186585021571304,0.8824636653366528,0.9233762996016773,0.9711971777764056,0.9885556611251667
010307,EO,ALL59,58,58,1.0,8,0.13793103448275862,58,1.0,1,11,0.1896551724137931,58,1.0,1,23,0.39655172413793105,58,1.0,1,0.2551208784326992,0.43784697712573145,0.7290860589712562,0.8329887296668825,0.9386161531288455,0.9624710559031429,0.9868865312898616
010308,EO,ALL59,59,59,1.0,5,0.0847457627118644,59,1.0,1,10,0.1694915254237288,59,1.0,1,21,0.3559322033898305,59,1.0,1,0.36252190435881526,0.6970362581405198,0.7434472801460337,0.8769525750300051,0.9169688977205743,0.9642291544606119,0.9938343794512592
010309,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,13,0.22033898305084745,59,1.0,1,28,0.4745762711864407,59,1.0,1,0.01694539654234119,0.4119313855127472,0.7316841326908481,0.7795756418745753,0.873898312556429,0.9559957979977542,0.9801565498107365
010310,EO,ALL59,59,59,1.0,20,0.3389830508474576,59,1.0,1,25,0.423728813559322,59,1.0,1,44,0.7457627118644068,59,1.0,1,0.15761309815012894,0.2549105962281985,0.5360183302821572,0.6720025327199505,0.7796881864325794,0.8558763617508431,0.9551484118440701
010311,EO,ALL59,58,58,1.0,14,0.2413793103448276,58,1.0,1,16,0.27586206896551724,58,1.0,1,27,0.46551724137931033,58,1.0,1,0.13364653389810335,0.4401117988140911,0.6448862938234938,0.7689504367934055,0.8904839992552083,0.9588239318605554,0.9816721268978258
010314,EO,ALL59,57,57,1.0,10,0.17543859649122806,57,1.0,1,12,0.21052631578947367,57,1.0,1,24,0.42105263157894735,57,1.0,1,0.015815083479314603,0.4241989553465558,0.6943511410834484,0.7778101030585727,0.9256317089417353,0.9618561733131883,0.9821565390876235
010315,EO,ALL59,55,55,1.0,6,0.10909090909090909,55,1.0,1,10,0.18181818181818182,55,1.0,1,21,0.38181818181818183,55,1.0,1,0.37704231244188735,0.6789038820233279,0.7325176181140906,0.8497697616971243,0.9412008412633422,0.9741260612573867,0.9965787998283255
010316,EO,ALL59,57,57,1.0,9,0.15789473684210525,57,1.0,1,10,0.17543859649122806,57,1.0,1,21,0.3684210526315789,57,1.0,1,0.06761694948883958,0.4540066759452354,0.7456563685790996,0.8211642435471707,0.9219328374451726,0.9619246780335904,0.9913879571697795
010317,EO,ALL59,57,57,1.0,17,0.2982456140350877,57,1.0,1,19,0.3333333333333333,57,1.0,1,32,0.5614035087719298,57,1.0,1,0.060168813383415794,0.1893889742201917,0.5514340936260878,0.6870904139809519,0.8431484627862229,0.941210223885469,0.9926668110412704
010318,EO,ALL59,58,58,1.0,11,0.1896551724137931,58,1.0,1,16,0.27586206896551724,58,1.0,1,38,0.6551724137931034,58,1.0,1,0.02419583785383389,0.288218058111635,0.6217411650864428,0.7773389491989173,0.8551000092617989,0.8981545954263852,0.9576339386800362
010319,EO,ALL59,57,57,1.0,9,0.15789473684210525,57,1.0,1,11,0.19298245614035087,57,1.0,1,22,0.38596491228070173,57,1.0,1,0.40726191742131046,0.48074360474846295,0.7331977421083103,0.8702885641093282,0.9474526574742511,0.9731144567483211,0.995781288098945
010321,EO,ALL59,59,59,1.0,4,0.06779661016949153,59,1.0,1,8,0.13559322033898305,59,1.0,1,19,0.3220338983050847,59,1.0,1,0.42381540347691543,0.7032672667165875,0.7803414548709875,0.8651329972933194,0.9390407026757301,0.96878963313464,0.9928582892672131
